0	 0
0.01	 -0.0641734
0.02	 -0.123559
0.03	 -0.178444
0.04	 -0.229097
0.05	 -0.275775
0.06	 -0.318719
0.07	 -0.358155
0.08	 -0.3943
0.09	 -0.427356
0.1	 -0.457515
0.11	 -0.484958
0.12	 -0.509855
0.13	 -0.532366
0.14	 -0.552645
0.15	 -0.570832
0.16	 -0.587065
0.17	 -0.601469
0.18	 -0.614164
0.19	 -0.625264
0.2	 -0.634874
0.21	 -0.643094
0.22	 -0.650019
0.23	 -0.655737
0.24	 -0.660332
0.25	 -0.663882
0.26	 -0.666461
0.27	 -0.668139
0.28	 -0.66898
0.29	 -0.669046
0.3	 -0.668394
0.31	 -0.667079
0.32	 -0.665151
0.33	 -0.662658
0.34	 -0.659645
0.35	 -0.656153
0.36	 -0.652223
0.37	 -0.647889
0.38	 -0.643189
0.39	 -0.638152
0.4	 -0.632811
0.41	 -0.627192
0.42	 -0.621323
0.43	 -0.615228
0.44	 -0.608931
0.45	 -0.602453
0.46	 -0.595814
0.47	 -0.589032
0.48	 -0.582127
0.49	 -0.575113
0.5	 -0.568006
0.51	 -0.56082
0.52	 -0.553568
0.53	 -0.546263
0.54	 -0.538916
0.55	 -0.531537
0.56	 -0.524137
0.57	 -0.516723
0.58	 -0.509305
0.59	 -0.50189
0.6	 -0.494485
0.61	 -0.487097
0.62	 -0.479733
0.63	 -0.472396
0.64	 -0.465093
0.65	 -0.457828
0.66	 -0.450606
0.67	 -0.44343
0.68	 -0.436304
0.69	 -0.429231
0.7	 -0.422214
0.71	 -0.415255
0.72	 -0.408357
0.73	 -0.401523
0.74	 -0.394753
0.75	 -0.388049
0.76	 -0.381414
0.77	 -0.374848
0.78	 -0.368353
0.79	 -0.361929
0.8	 -0.355577
0.81	 -0.349298
0.82	 -0.343092
0.83	 -0.33696
0.84	 -0.330902
0.85	 -0.324918
0.86	 -0.319009
0.87	 -0.313174
0.88	 -0.307414
0.89	 -0.301728
0.9	 -0.296116
0.91	 -0.290578
0.92	 -0.285114
0.93	 -0.279723
0.94	 -0.274404
0.95	 -0.269158
0.96	 -0.263984
0.97	 -0.258882
0.98	 -0.25385
0.99	 -0.248889
1	 -0.243997
1.01	 -0.239175
1.02	 -0.234421
1.03	 -0.229735
1.04	 -0.225117
1.05	 -0.220565
1.06	 -0.216078
1.07	 -0.211657
1.08	 -0.207301
1.09	 -0.203008
1.1	 -0.198778
1.11	 -0.194611
1.12	 -0.190505
1.13	 -0.18646
1.14	 -0.182475
1.15	 -0.17855
1.16	 -0.174684
1.17	 -0.170875
1.18	 -0.167124
1.19	 -0.163429
1.2	 -0.159791
1.21	 -0.156207
1.22	 -0.152678
1.23	 -0.149203
1.24	 -0.145781
1.25	 -0.142411
1.26	 -0.139093
1.27	 -0.135827
1.28	 -0.13261
1.29	 -0.129443
1.3	 -0.126326
1.31	 -0.123256
1.32	 -0.120235
1.33	 -0.11726
1.34	 -0.114333
1.35	 -0.111451
1.36	 -0.108614
1.37	 -0.105822
1.38	 -0.103074
1.39	 -0.100369
1.4	 -0.0977078
1.41	 -0.0950885
1.42	 -0.092511
1.43	 -0.0899746
1.44	 -0.0874788
1.45	 -0.0850231
1.46	 -0.0826068
1.47	 -0.0802296
1.48	 -0.0778908
1.49	 -0.0755899
1.5	 -0.0733264
1.51	 -0.0710998
1.52	 -0.0689095
1.53	 -0.0667552
1.54	 -0.0646362
1.55	 -0.0625522
1.56	 -0.0605025
1.57	 -0.0584868
1.58	 -0.0565046
1.59	 -0.0545555
1.6	 -0.0526389
1.61	 -0.0507544
1.62	 -0.0489015
1.63	 -0.0470799
1.64	 -0.0452891
1.65	 -0.0435287
1.66	 -0.0417983
1.67	 -0.0400973
1.68	 -0.0384255
1.69	 -0.0367825
1.7	 -0.0351677
1.71	 -0.0335809
1.72	 -0.0320216
1.73	 -0.0304895
1.74	 -0.0289841
1.75	 -0.0275051
1.76	 -0.0260522
1.77	 -0.0246249
1.78	 -0.023223
1.79	 -0.021846
1.8	 -0.0204935
1.81	 -0.0191654
1.82	 -0.0178611
1.83	 -0.0165804
1.84	 -0.015323
1.85	 -0.0140885
1.86	 -0.0128765
1.87	 -0.0116868
1.88	 -0.0105191
1.89	 -0.00937296
1.9	 -0.00824818
1.91	 -0.00714442
1.92	 -0.00606139
1.93	 -0.00499878
1.94	 -0.00395631
1.95	 -0.00293368
1.96	 -0.00193061
1.97	 -0.00094682
1.98	 1.79674e-05
1.99	 0.000964027
