1	 0
0.999958	 -0.0641734
0.999829	 -0.123559
0.999612	 -0.178444
0.999304	 -0.229097
0.998902	 -0.275775
0.998405	 -0.318719
0.997812	 -0.358155
0.997121	 -0.3943
0.996331	 -0.427356
0.995441	 -0.457515
0.99445	 -0.484958
0.993359	 -0.509855
0.992167	 -0.532366
0.990873	 -0.552645
0.989478	 -0.570832
0.987981	 -0.587065
0.986384	 -0.601469
0.984685	 -0.614164
0.982887	 -0.625264
0.980989	 -0.634874
0.978992	 -0.643094
0.976897	 -0.650019
0.974705	 -0.655737
0.972417	 -0.660332
0.970033	 -0.663882
0.967555	 -0.666461
0.964984	 -0.668139
0.962321	 -0.66898
0.959567	 -0.669046
0.956724	 -0.668394
0.953792	 -0.667079
0.950774	 -0.665151
0.947671	 -0.662658
0.944484	 -0.659645
0.941214	 -0.656153
0.937863	 -0.652223
0.934433	 -0.647889
0.930925	 -0.643189
0.92734	 -0.638152
0.92368	 -0.632811
0.919947	 -0.627192
0.916142	 -0.621323
0.912266	 -0.615228
0.908322	 -0.608931
0.904311	 -0.602453
0.900235	 -0.595814
0.896094	 -0.589032
0.891891	 -0.582127
0.887627	 -0.575113
0.883304	 -0.568006
0.878923	 -0.56082
0.874486	 -0.553568
0.869995	 -0.546263
0.865451	 -0.538916
0.860855	 -0.531537
0.85621	 -0.524137
0.851516	 -0.516723
0.846776	 -0.509305
0.84199	 -0.50189
0.837161	 -0.494485
0.832289	 -0.487097
0.827377	 -0.479733
0.822426	 -0.472396
0.817437	 -0.465093
0.812412	 -0.457828
0.807352	 -0.450606
0.802259	 -0.44343
0.797135	 -0.436304
0.791979	 -0.429231
0.786795	 -0.422214
0.781584	 -0.415255
0.776346	 -0.408357
0.771084	 -0.401523
0.765799	 -0.394753
0.760491	 -0.388049
0.755163	 -0.381414
0.749816	 -0.374848
0.744451	 -0.368353
0.73907	 -0.361929
0.733674	 -0.355577
0.728264	 -0.349298
0.722841	 -0.343092
0.717408	 -0.33696
0.711964	 -0.330902
0.706512	 -0.324918
0.701053	 -0.319009
0.695588	 -0.313174
0.690118	 -0.307414
0.684645	 -0.301728
0.67917	 -0.296116
0.673694	 -0.290578
0.668218	 -0.285114
0.662743	 -0.279723
0.657272	 -0.274404
0.651805	 -0.269158
0.646342	 -0.263984
0.640887	 -0.258882
0.635439	 -0.25385
0.629999	 -0.248889
0.62457	 -0.243997
0.619152	 -0.239175
0.613747	 -0.234421
0.608355	 -0.229735
0.602978	 -0.225117
0.597616	 -0.220565
0.592272	 -0.216078
0.586946	 -0.211657
0.581639	 -0.207301
0.576353	 -0.203008
0.571088	 -0.198778
0.565846	 -0.194611
0.560628	 -0.190505
0.555434	 -0.18646
0.550267	 -0.182475
0.545127	 -0.17855
0.540015	 -0.174684
0.534933	 -0.170875
0.529881	 -0.167124
0.52486	 -0.163429
0.519873	 -0.159791
0.514918	 -0.156207
0.509999	 -0.152678
0.505115	 -0.149203
0.500269	 -0.145781
0.49546	 -0.142411
0.49069	 -0.139093
0.48596	 -0.135827
0.481271	 -0.13261
0.476625	 -0.129443
0.472021	 -0.126326
0.467462	 -0.123256
0.462947	 -0.120235
0.458479	 -0.11726
0.454059	 -0.114333
0.449686	 -0.111451
0.445363	 -0.108614
0.44109	 -0.105822
0.436868	 -0.103074
0.432698	 -0.100369
0.428582	 -0.0977078
0.42452	 -0.0950885
0.420513	 -0.092511
0.416562	 -0.0899746
0.412668	 -0.0874788
0.408832	 -0.0850231
0.405056	 -0.0826068
0.401339	 -0.0802296
0.397683	 -0.0778908
0.394089	 -0.0755899
0.390558	 -0.0733264
0.387091	 -0.0710998
0.383689	 -0.0689095
0.380352	 -0.0667552
0.377081	 -0.0646362
0.373878	 -0.0625522
0.370744	 -0.0605025
0.367678	 -0.0584868
0.364683	 -0.0565046
0.361759	 -0.0545555
0.358907	 -0.0526389
0.356128	 -0.0507544
0.353422	 -0.0489015
0.350791	 -0.0470799
0.348236	 -0.0452891
0.345757	 -0.0435287
0.343355	 -0.0417983
0.341031	 -0.0400973
0.338786	 -0.0384255
0.336621	 -0.0367825
0.334536	 -0.0351677
0.332533	 -0.0335809
0.330612	 -0.0320216
0.328774	 -0.0304895
0.32702	 -0.0289841
0.325351	 -0.0275051
0.323767	 -0.0260522
0.322269	 -0.0246249
0.320859	 -0.023223
0.319536	 -0.021846
0.318302	 -0.0204935
0.317158	 -0.0191654
0.316103	 -0.0178611
0.31514	 -0.0165804
0.314268	 -0.015323
0.313489	 -0.0140885
0.312803	 -0.0128765
0.312211	 -0.0116868
0.311714	 -0.0105191
0.311312	 -0.00937296
0.311006	 -0.00824818
0.310797	 -0.00714442
0.310686	 -0.00606139
0.310673	 -0.00499878
0.310759	 -0.00395631
0.310944	 -0.00293368
0.31123	 -0.00193061
0.311617	 -0.00094682
0.312106	 1.79674e-05
0.312696	 0.000964027
